id	category	recipe	ingredient	step
spicy-cumin-lamb-with-biang-biang-noodles:salt:17	main-course	spicy-cumin-lamb-with-biang-biang-noodles	salt	17
spicy-cumin-lamb-with-biang-biang-noodles:flour:17	main-course	spicy-cumin-lamb-with-biang-biang-noodles	flour	17
spicy-cumin-lamb-with-biang-biang-noodles:garlic:17	main-course	spicy-cumin-lamb-with-biang-biang-noodles	garlic	17
spicy-cumin-lamb-with-biang-biang-noodles:brown_sugar:17	main-course	spicy-cumin-lamb-with-biang-biang-noodles	brown_sugar	17
spicy-cumin-lamb-with-biang-biang-noodles:ginger:17	main-course	spicy-cumin-lamb-with-biang-biang-noodles	ginger	17
spicy-cumin-lamb-with-biang-biang-noodles:noodles:17	main-course	spicy-cumin-lamb-with-biang-biang-noodles	noodles	17
spicy-cumin-lamb-with-biang-biang-noodles:soy_sauce:17	main-course	spicy-cumin-lamb-with-biang-biang-noodles	soy_sauce	17
spicy-cumin-lamb-with-biang-biang-noodles:garlic_powder:17	main-course	spicy-cumin-lamb-with-biang-biang-noodles	garlic_powder	17
spicy-cumin-lamb-with-biang-biang-noodles:cumin:17	main-course	spicy-cumin-lamb-with-biang-biang-noodles	cumin	17
spicy-cumin-lamb-with-biang-biang-noodles:canola_oil:17	main-course	spicy-cumin-lamb-with-biang-biang-noodles	canola_oil	17
spicy-cumin-lamb-with-biang-biang-noodles:red_onion:17	main-course	spicy-cumin-lamb-with-biang-biang-noodles	red_onion	17
spicy-cumin-lamb-with-biang-biang-noodles:ground_black_pepper:17	main-course	spicy-cumin-lamb-with-biang-biang-noodles	ground_black_pepper	17
spicy-cumin-lamb-with-biang-biang-noodles:sake:17	main-course	spicy-cumin-lamb-with-biang-biang-noodles	sake	17
spicy-cumin-lamb-with-biang-biang-noodles:cayenne:17	main-course	spicy-cumin-lamb-with-biang-biang-noodles	cayenne	17
spicy-cumin-lamb-with-biang-biang-noodles:chili_flakes:17	main-course	spicy-cumin-lamb-with-biang-biang-noodles	chili_flakes	17
spicy-cumin-lamb-with-biang-biang-noodles:lamb:17	main-course	spicy-cumin-lamb-with-biang-biang-noodles	lamb	17
spicy-cumin-lamb-with-biang-biang-noodles:ground_cumin:17	main-course	spicy-cumin-lamb-with-biang-biang-noodles	ground_cumin	17
spicy-cumin-lamb-with-biang-biang-noodles:fresh_cilantro:17	main-course	spicy-cumin-lamb-with-biang-biang-noodles	fresh_cilantro	17
spicy-cumin-lamb-with-biang-biang-noodles:ground_coriander:17	main-course	spicy-cumin-lamb-with-biang-biang-noodles	ground_coriander	17
spicy-cumin-lamb-with-biang-biang-noodles:rice_wine_vinegar:17	main-course	spicy-cumin-lamb-with-biang-biang-noodles	rice_wine_vinegar	17
spicy-cumin-lamb-with-biang-biang-noodles:ground_white_pepper:17	main-course	spicy-cumin-lamb-with-biang-biang-noodles	ground_white_pepper	17
spicy-cumin-lamb-with-biang-biang-noodles:toasted_sesame_oil:17	main-course	spicy-cumin-lamb-with-biang-biang-noodles	toasted_sesame_oil	17
spicy-cumin-lamb-with-biang-biang-noodles:salt:18	main-course	spicy-cumin-lamb-with-biang-biang-noodles	salt	18
spicy-cumin-lamb-with-biang-biang-noodles:flour:18	main-course	spicy-cumin-lamb-with-biang-biang-noodles	flour	18
spicy-cumin-lamb-with-biang-biang-noodles:garlic:18	main-course	spicy-cumin-lamb-with-biang-biang-noodles	garlic	18
spicy-cumin-lamb-with-biang-biang-noodles:brown_sugar:18	main-course	spicy-cumin-lamb-with-biang-biang-noodles	brown_sugar	18
spicy-cumin-lamb-with-biang-biang-noodles:ginger:18	main-course	spicy-cumin-lamb-with-biang-biang-noodles	ginger	18
spicy-cumin-lamb-with-biang-biang-noodles:noodles:18	main-course	spicy-cumin-lamb-with-biang-biang-noodles	noodles	18
spicy-cumin-lamb-with-biang-biang-noodles:soy_sauce:18	main-course	spicy-cumin-lamb-with-biang-biang-noodles	soy_sauce	18
spicy-cumin-lamb-with-biang-biang-noodles:garlic_powder:18	main-course	spicy-cumin-lamb-with-biang-biang-noodles	garlic_powder	18
spicy-cumin-lamb-with-biang-biang-noodles:cumin:18	main-course	spicy-cumin-lamb-with-biang-biang-noodles	cumin	18
spicy-cumin-lamb-with-biang-biang-noodles:canola_oil:18	main-course	spicy-cumin-lamb-with-biang-biang-noodles	canola_oil	18
spicy-cumin-lamb-with-biang-biang-noodles:red_onion:18	main-course	spicy-cumin-lamb-with-biang-biang-noodles	red_onion	18
spicy-cumin-lamb-with-biang-biang-noodles:ground_black_pepper:18	main-course	spicy-cumin-lamb-with-biang-biang-noodles	ground_black_pepper	18
spicy-cumin-lamb-with-biang-biang-noodles:sake:18	main-course	spicy-cumin-lamb-with-biang-biang-noodles	sake	18
spicy-cumin-lamb-with-biang-biang-noodles:cayenne:18	main-course	spicy-cumin-lamb-with-biang-biang-noodles	cayenne	18
spicy-cumin-lamb-with-biang-biang-noodles:chili_flakes:18	main-course	spicy-cumin-lamb-with-biang-biang-noodles	chili_flakes	18
spicy-cumin-lamb-with-biang-biang-noodles:lamb:18	main-course	spicy-cumin-lamb-with-biang-biang-noodles	lamb	18
spicy-cumin-lamb-with-biang-biang-noodles:ground_cumin:18	main-course	spicy-cumin-lamb-with-biang-biang-noodles	ground_cumin	18
spicy-cumin-lamb-with-biang-biang-noodles:fresh_cilantro:18	main-course	spicy-cumin-lamb-with-biang-biang-noodles	fresh_cilantro	18
spicy-cumin-lamb-with-biang-biang-noodles:ground_coriander:18	main-course	spicy-cumin-lamb-with-biang-biang-noodles	ground_coriander	18
spicy-cumin-lamb-with-biang-biang-noodles:rice_wine_vinegar:18	main-course	spicy-cumin-lamb-with-biang-biang-noodles	rice_wine_vinegar	18
spicy-cumin-lamb-with-biang-biang-noodles:ground_white_pepper:18	main-course	spicy-cumin-lamb-with-biang-biang-noodles	ground_white_pepper	18
spicy-cumin-lamb-with-biang-biang-noodles:toasted_sesame_oil:18	main-course	spicy-cumin-lamb-with-biang-biang-noodles	toasted_sesame_oil	18
sofrito-cheese-bread:sugar:0	bread	sofrito-cheese-bread	sugar	0
sofrito-cheese-bread:salt:0	bread	sofrito-cheese-bread	salt	0
sofrito-cheese-bread:yeast:0	bread	sofrito-cheese-bread	yeast	0
sofrito-cheese-bread:warm_water:0	bread	sofrito-cheese-bread	warm_water	0
sofrito-cheese-bread:wheat:0	bread	sofrito-cheese-bread	wheat	0
sofrito-cheese-bread:active_dry_yeast:0	bread	sofrito-cheese-bread	active_dry_yeast	0
sofrito-cheese-bread:bread_flour:0	bread	sofrito-cheese-bread	bread_flour	0
sofrito-cheese-bread:white_flour:0	bread	sofrito-cheese-bread	white_flour	0
sofrito-cheese-bread:grated_parmesan_cheese:0	bread	sofrito-cheese-bread	grated_parmesan_cheese	0
sofrito-cheese-bread:shredded_mozzarella_cheese:0	bread	sofrito-cheese-bread	shredded_mozzarella_cheese	0
sofrito-cheese-bread:sofrito:0	bread	sofrito-cheese-bread	sofrito	0
sofrito-cheese-bread:sugar:1	bread	sofrito-cheese-bread	sugar	1
sofrito-cheese-bread:salt:1	bread	sofrito-cheese-bread	salt	1
sofrito-cheese-bread:yeast:1	bread	sofrito-cheese-bread	yeast	1
sofrito-cheese-bread:warm_water:1	bread	sofrito-cheese-bread	warm_water	1
sofrito-cheese-bread:wheat:1	bread	sofrito-cheese-bread	wheat	1
sofrito-cheese-bread:active_dry_yeast:1	bread	sofrito-cheese-bread	active_dry_yeast	1
sofrito-cheese-bread:bread_flour:1	bread	sofrito-cheese-bread	bread_flour	1
sofrito-cheese-bread:white_flour:1	bread	sofrito-cheese-bread	white_flour	1
sofrito-cheese-bread:grated_parmesan_cheese:1	bread	sofrito-cheese-bread	grated_parmesan_cheese	1
sofrito-cheese-bread:shredded_mozzarella_cheese:1	bread	sofrito-cheese-bread	shredded_mozzarella_cheese	1
sofrito-cheese-bread:sofrito:1	bread	sofrito-cheese-bread	sofrito	1
sofrito-cheese-bread:sugar:2	bread	sofrito-cheese-bread	sugar	2
sofrito-cheese-bread:salt:2	bread	sofrito-cheese-bread	salt	2
sofrito-cheese-bread:yeast:2	bread	sofrito-cheese-bread	yeast	2
sofrito-cheese-bread:warm_water:2	bread	sofrito-cheese-bread	warm_water	2
sofrito-cheese-bread:wheat:2	bread	sofrito-cheese-bread	wheat	2
sofrito-cheese-bread:active_dry_yeast:2	bread	sofrito-cheese-bread	active_dry_yeast	2
sofrito-cheese-bread:bread_flour:2	bread	sofrito-cheese-bread	bread_flour	2
sofrito-cheese-bread:white_flour:2	bread	sofrito-cheese-bread	white_flour	2
sofrito-cheese-bread:grated_parmesan_cheese:2	bread	sofrito-cheese-bread	grated_parmesan_cheese	2
sofrito-cheese-bread:shredded_mozzarella_cheese:2	bread	sofrito-cheese-bread	shredded_mozzarella_cheese	2
sofrito-cheese-bread:sofrito:2	bread	sofrito-cheese-bread	sofrito	2
sofrito-cheese-bread:sugar:3	bread	sofrito-cheese-bread	sugar	3
sofrito-cheese-bread:salt:3	bread	sofrito-cheese-bread	salt	3
sofrito-cheese-bread:yeast:3	bread	sofrito-cheese-bread	yeast	3
sofrito-cheese-bread:warm_water:3	bread	sofrito-cheese-bread	warm_water	3
sofrito-cheese-bread:wheat:3	bread	sofrito-cheese-bread	wheat	3
sofrito-cheese-bread:active_dry_yeast:3	bread	sofrito-cheese-bread	active_dry_yeast	3
sofrito-cheese-bread:bread_flour:3	bread	sofrito-cheese-bread	bread_flour	3
sofrito-cheese-bread:white_flour:3	bread	sofrito-cheese-bread	white_flour	3
sofrito-cheese-bread:grated_parmesan_cheese:3	bread	sofrito-cheese-bread	grated_parmesan_cheese	3
sofrito-cheese-bread:shredded_mozzarella_cheese:3	bread	sofrito-cheese-bread	shredded_mozzarella_cheese	3
sofrito-cheese-bread:sofrito:3	bread	sofrito-cheese-bread	sofrito	3
sofrito-cheese-bread:sugar:4	bread	sofrito-cheese-bread	sugar	4
sofrito-cheese-bread:salt:4	bread	sofrito-cheese-bread	salt	4
sofrito-cheese-bread:yeast:4	bread	sofrito-cheese-bread	yeast	4
sofrito-cheese-bread:warm_water:4	bread	sofrito-cheese-bread	warm_water	4
sofrito-cheese-bread:wheat:4	bread	sofrito-cheese-bread	wheat	4
sofrito-cheese-bread:active_dry_yeast:4	bread	sofrito-cheese-bread	active_dry_yeast	4
sofrito-cheese-bread:bread_flour:4	bread	sofrito-cheese-bread	bread_flour	4
sofrito-cheese-bread:white_flour:4	bread	sofrito-cheese-bread	white_flour	4
sofrito-cheese-bread:grated_parmesan_cheese:4	bread	sofrito-cheese-bread	grated_parmesan_cheese	4
sofrito-cheese-bread:shredded_mozzarella_cheese:4	bread	sofrito-cheese-bread	shredded_mozzarella_cheese	4
sofrito-cheese-bread:sofrito:4	bread	sofrito-cheese-bread	sofrito	4
sofrito-cheese-bread:sugar:5	bread	sofrito-cheese-bread	sugar	5
sofrito-cheese-bread:salt:5	bread	sofrito-cheese-bread	salt	5
sofrito-cheese-bread:yeast:5	bread	sofrito-cheese-bread	yeast	5
sofrito-cheese-bread:warm_water:5	bread	sofrito-cheese-bread	warm_water	5
sofrito-cheese-bread:wheat:5	bread	sofrito-cheese-bread	wheat	5
sofrito-cheese-bread:active_dry_yeast:5	bread	sofrito-cheese-bread	active_dry_yeast	5
sofrito-cheese-bread:bread_flour:5	bread	sofrito-cheese-bread	bread_flour	5
sofrito-cheese-bread:white_flour:5	bread	sofrito-cheese-bread	white_flour	5
sofrito-cheese-bread:grated_parmesan_cheese:5	bread	sofrito-cheese-bread	grated_parmesan_cheese	5
sofrito-cheese-bread:shredded_mozzarella_cheese:5	bread	sofrito-cheese-bread	shredded_mozzarella_cheese	5
sofrito-cheese-bread:sofrito:5	bread	sofrito-cheese-bread	sofrito	5
sofrito-cheese-bread:sugar:6	bread	sofrito-cheese-bread	sugar	6
sofrito-cheese-bread:salt:6	bread	sofrito-cheese-bread	salt	6
sofrito-cheese-bread:yeast:6	bread	sofrito-cheese-bread	yeast	6
sofrito-cheese-bread:warm_water:6	bread	sofrito-cheese-bread	warm_water	6
sofrito-cheese-bread:wheat:6	bread	sofrito-cheese-bread	wheat	6
sofrito-cheese-bread:active_dry_yeast:6	bread	sofrito-cheese-bread	active_dry_yeast	6
sofrito-cheese-bread:bread_flour:6	bread	sofrito-cheese-bread	bread_flour	6
sofrito-cheese-bread:white_flour:6	bread	sofrito-cheese-bread	white_flour	6
sofrito-cheese-bread:grated_parmesan_cheese:6	bread	sofrito-cheese-bread	grated_parmesan_cheese	6
sofrito-cheese-bread:shredded_mozzarella_cheese:6	bread	sofrito-cheese-bread	shredded_mozzarella_cheese	6
sofrito-cheese-bread:sofrito:6	bread	sofrito-cheese-bread	sofrito	6
sofrito-cheese-bread:sugar:7	bread	sofrito-cheese-bread	sugar	7
sofrito-cheese-bread:salt:7	bread	sofrito-cheese-bread	salt	7
sofrito-cheese-bread:yeast:7	bread	sofrito-cheese-bread	yeast	7
sofrito-cheese-bread:warm_water:7	bread	sofrito-cheese-bread	warm_water	7
sofrito-cheese-bread:wheat:7	bread	sofrito-cheese-bread	wheat	7
sofrito-cheese-bread:active_dry_yeast:7	bread	sofrito-cheese-bread	active_dry_yeast	7
sofrito-cheese-bread:bread_flour:7	bread	sofrito-cheese-bread	bread_flour	7
sofrito-cheese-bread:white_flour:7	bread	sofrito-cheese-bread	white_flour	7
sofrito-cheese-bread:grated_parmesan_cheese:7	bread	sofrito-cheese-bread	grated_parmesan_cheese	7
sofrito-cheese-bread:shredded_mozzarella_cheese:7	bread	sofrito-cheese-bread	shredded_mozzarella_cheese	7
sofrito-cheese-bread:sofrito:7	bread	sofrito-cheese-bread	sofrito	7
sofrito-cheese-bread:sugar:8	bread	sofrito-cheese-bread	sugar	8
sofrito-cheese-bread:salt:8	bread	sofrito-cheese-bread	salt	8
sofrito-cheese-bread:yeast:8	bread	sofrito-cheese-bread	yeast	8
sofrito-cheese-bread:warm_water:8	bread	sofrito-cheese-bread	warm_water	8
sofrito-cheese-bread:wheat:8	bread	sofrito-cheese-bread	wheat	8
sofrito-cheese-bread:active_dry_yeast:8	bread	sofrito-cheese-bread	active_dry_yeast	8
sofrito-cheese-bread:bread_flour:8	bread	sofrito-cheese-bread	bread_flour	8
sofrito-cheese-bread:white_flour:8	bread	sofrito-cheese-bread	white_flour	8
sofrito-cheese-bread:grated_parmesan_cheese:8	bread	sofrito-cheese-bread	grated_parmesan_cheese	8
sofrito-cheese-bread:shredded_mozzarella_cheese:8	bread	sofrito-cheese-bread	shredded_mozzarella_cheese	8
sofrito-cheese-bread:sofrito:8	bread	sofrito-cheese-bread	sofrito	8
sofrito-cheese-bread:sugar:9	bread	sofrito-cheese-bread	sugar	9
sofrito-cheese-bread:salt:9	bread	sofrito-cheese-bread	salt	9
sofrito-cheese-bread:yeast:9	bread	sofrito-cheese-bread	yeast	9
sofrito-cheese-bread:warm_water:9	bread	sofrito-cheese-bread	warm_water	9
sofrito-cheese-bread:wheat:9	bread	sofrito-cheese-bread	wheat	9
sofrito-cheese-bread:active_dry_yeast:9	bread	sofrito-cheese-bread	active_dry_yeast	9
sofrito-cheese-bread:bread_flour:9	bread	sofrito-cheese-bread	bread_flour	9
sofrito-cheese-bread:white_flour:9	bread	sofrito-cheese-bread	white_flour	9
sofrito-cheese-bread:grated_parmesan_cheese:9	bread	sofrito-cheese-bread	grated_parmesan_cheese	9
sofrito-cheese-bread:shredded_mozzarella_cheese:9	bread	sofrito-cheese-bread	shredded_mozzarella_cheese	9
sofrito-cheese-bread:sofrito:9	bread	sofrito-cheese-bread	sofrito	9
sofrito-cheese-bread:sugar:10	bread	sofrito-cheese-bread	sugar	10
sofrito-cheese-bread:salt:10	bread	sofrito-cheese-bread	salt	10
sofrito-cheese-bread:yeast:10	bread	sofrito-cheese-bread	yeast	10
sofrito-cheese-bread:warm_water:10	bread	sofrito-cheese-bread	warm_water	10
sofrito-cheese-bread:wheat:10	bread	sofrito-cheese-bread	wheat	10
sofrito-cheese-bread:active_dry_yeast:10	bread	sofrito-cheese-bread	active_dry_yeast	10
sofrito-cheese-bread:bread_flour:10	bread	sofrito-cheese-bread	bread_flour	10
sofrito-cheese-bread:white_flour:10	bread	sofrito-cheese-bread	white_flour	10
sofrito-cheese-bread:grated_parmesan_cheese:10	bread	sofrito-cheese-bread	grated_parmesan_cheese	10
sofrito-cheese-bread:shredded_mozzarella_cheese:10	bread	sofrito-cheese-bread	shredded_mozzarella_cheese	10
sofrito-cheese-bread:sofrito:10	bread	sofrito-cheese-bread	sofrito	10
sofrito-cheese-bread:sugar:11	bread	sofrito-cheese-bread	sugar	11
sofrito-cheese-bread:salt:11	bread	sofrito-cheese-bread	salt	11
sofrito-cheese-bread:yeast:11	bread	sofrito-cheese-bread	yeast	11
sofrito-cheese-bread:warm_water:11	bread	sofrito-cheese-bread	warm_water	11
sofrito-cheese-bread:wheat:11	bread	sofrito-cheese-bread	wheat	11
sofrito-cheese-bread:active_dry_yeast:11	bread	sofrito-cheese-bread	active_dry_yeast	11
sofrito-cheese-bread:bread_flour:11	bread	sofrito-cheese-bread	bread_flour	11
sofrito-cheese-bread:white_flour:11	bread	sofrito-cheese-bread	white_flour	11
sofrito-cheese-bread:grated_parmesan_cheese:11	bread	sofrito-cheese-bread	grated_parmesan_cheese	11
sofrito-cheese-bread:shredded_mozzarella_cheese:11	bread	sofrito-cheese-bread	shredded_mozzarella_cheese	11
sofrito-cheese-bread:sofrito:11	bread	sofrito-cheese-bread	sofrito	11
hint-o-mint-ginger-lemonade:sugar:0	beverages	hint-o-mint-ginger-lemonade	sugar	0
hint-o-mint-ginger-lemonade:juice:0	beverages	hint-o-mint-ginger-lemonade	juice	0
hint-o-mint-ginger-lemonade:ice:0	beverages	hint-o-mint-ginger-lemonade	ice	0
hint-o-mint-ginger-lemonade:ginger:0	beverages	hint-o-mint-ginger-lemonade	ginger	0
hint-o-mint-ginger-lemonade:mint:0	beverages	hint-o-mint-ginger-lemonade	mint	0
hint-o-mint-ginger-lemonade:lemonade:0	beverages	hint-o-mint-ginger-lemonade	lemonade	0
hint-o-mint-ginger-lemonade:sugar:1	beverages	hint-o-mint-ginger-lemonade	sugar	1
hint-o-mint-ginger-lemonade:juice:1	beverages	hint-o-mint-ginger-lemonade	juice	1
hint-o-mint-ginger-lemonade:ice:1	beverages	hint-o-mint-ginger-lemonade	ice	1
hint-o-mint-ginger-lemonade:ginger:1	beverages	hint-o-mint-ginger-lemonade	ginger	1
hint-o-mint-ginger-lemonade:mint:1	beverages	hint-o-mint-ginger-lemonade	mint	1
hint-o-mint-ginger-lemonade:lemonade:1	beverages	hint-o-mint-ginger-lemonade	lemonade	1
hint-o-mint-ginger-lemonade:sugar:2	beverages	hint-o-mint-ginger-lemonade	sugar	2
hint-o-mint-ginger-lemonade:juice:2	beverages	hint-o-mint-ginger-lemonade	juice	2
hint-o-mint-ginger-lemonade:ice:2	beverages	hint-o-mint-ginger-lemonade	ice	2
hint-o-mint-ginger-lemonade:ginger:2	beverages	hint-o-mint-ginger-lemonade	ginger	2
hint-o-mint-ginger-lemonade:mint:2	beverages	hint-o-mint-ginger-lemonade	mint	2
hint-o-mint-ginger-lemonade:lemonade:2	beverages	hint-o-mint-ginger-lemonade	lemonade	2
hint-o-mint-ginger-lemonade:sugar:3	beverages	hint-o-mint-ginger-lemonade	sugar	3
hint-o-mint-ginger-lemonade:juice:3	beverages	hint-o-mint-ginger-lemonade	juice	3
hint-o-mint-ginger-lemonade:ice:3	beverages	hint-o-mint-ginger-lemonade	ice	3
hint-o-mint-ginger-lemonade:ginger:3	beverages	hint-o-mint-ginger-lemonade	ginger	3
hint-o-mint-ginger-lemonade:mint:3	beverages	hint-o-mint-ginger-lemonade	mint	3
hint-o-mint-ginger-lemonade:lemonade:3	beverages	hint-o-mint-ginger-lemonade	lemonade	3
snow-globe-cocktail:water:0	cocktails-and-mocktails	snow-globe-cocktail	water	0
snow-globe-cocktail:sugar:0	cocktails-and-mocktails	snow-globe-cocktail	sugar	0
snow-globe-cocktail:ice:0	cocktails-and-mocktails	snow-globe-cocktail	ice	0
snow-globe-cocktail:alcohol:0	cocktails-and-mocktails	snow-globe-cocktail	alcohol	0
snow-globe-cocktail:sake:0	cocktails-and-mocktails	snow-globe-cocktail	sake	0
snow-globe-cocktail:gin:0	cocktails-and-mocktails	snow-globe-cocktail	gin	0
snow-globe-cocktail:seltzer:0	cocktails-and-mocktails	snow-globe-cocktail	seltzer	0
snow-globe-cocktail:water:1	cocktails-and-mocktails	snow-globe-cocktail	water	1
snow-globe-cocktail:sugar:1	cocktails-and-mocktails	snow-globe-cocktail	sugar	1
snow-globe-cocktail:ice:1	cocktails-and-mocktails	snow-globe-cocktail	ice	1
snow-globe-cocktail:alcohol:1	cocktails-and-mocktails	snow-globe-cocktail	alcohol	1
snow-globe-cocktail:sake:1	cocktails-and-mocktails	snow-globe-cocktail	sake	1
snow-globe-cocktail:gin:1	cocktails-and-mocktails	snow-globe-cocktail	gin	1
snow-globe-cocktail:seltzer:1	cocktails-and-mocktails	snow-globe-cocktail	seltzer	1
snow-globe-cocktail:water:2	cocktails-and-mocktails	snow-globe-cocktail	water	2
snow-globe-cocktail:sugar:2	cocktails-and-mocktails	snow-globe-cocktail	sugar	2
snow-globe-cocktail:ice:2	cocktails-and-mocktails	snow-globe-cocktail	ice	2
snow-globe-cocktail:alcohol:2	cocktails-and-mocktails	snow-globe-cocktail	alcohol	2
snow-globe-cocktail:sake:2	cocktails-and-mocktails	snow-globe-cocktail	sake	2
snow-globe-cocktail:gin:2	cocktails-and-mocktails	snow-globe-cocktail	gin	2
snow-globe-cocktail:seltzer:2	cocktails-and-mocktails	snow-globe-cocktail	seltzer	2
snow-globe-cocktail:water:3	cocktails-and-mocktails	snow-globe-cocktail	water	3
snow-globe-cocktail:sugar:3	cocktails-and-mocktails	snow-globe-cocktail	sugar	3
snow-globe-cocktail:ice:3	cocktails-and-mocktails	snow-globe-cocktail	ice	3
snow-globe-cocktail:alcohol:3	cocktails-and-mocktails	snow-globe-cocktail	alcohol	3
snow-globe-cocktail:sake:3	cocktails-and-mocktails	snow-globe-cocktail	sake	3
